UID,PID,title,speaker,date,categories,text,keyword_binary,relevance_1,sentiment_1,confidence_1,notes_1,relevance_2,sentiment_2,confidence_2,notes_2
1512,1512_9,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","To be sure, today's challenge is fundamentally different. Yet I think we'd all agree it does bear some resemblance. Once again we've got to find a way to square the responsibilities of world leadership with the requirements of domestic renewal. What we must do is find a way to maintain popular support for an active foreign policy and a strong defense in the absence of an overriding single external threat to our Nation's security and in the face of severe budgetary problems. In this post-cold-war world, ours is the wonderful, yet no less real or difficult challenge, really, of coping with success.",0,-,-,-,-,0,-,H,-
1512,1512_10,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","This challenge is by no means unprecedented. Think back to the era after World War I or the years in the immediate wake of World War II. In both instances, the American people were anxious to bring their victorious troops home, to focus their energies on making the American dream a reality.",0,-,-,-,-,0,-,H,-
1512,1512_11,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","Perhaps more instructive, though, are the differences between our reactions following this century's two great wars. After World War I, the United States retreated behind its oceans. We refused to support the League of Nations. We allowed our military forces to shrink and grow obsolete. We helped international trade plummet, the victim of beggar-thy-neighbor protectionism. And we stood by and watched as Germany's struggling democracy, the Weimar Republic, failed under the weight of reparations, protectionism, and depression and gave way to the horror that we all know as the Third Reich.",0,-,-,-,-,0,-,H,-
1512,1512_12,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","Likewise, our initial reaction to victory in World War II showed little learning. But galvanized by an emerging Communist threat spearheaded by an imperialist Soviet Union, the United States acted. NATO, the IMF, the World Bank, the Marshall plan, these and other institutions prove that Americans grasped the nature of the challenge and the need to respond. Our military was modernized, free trade nourished, U.S. support for former adversaries Germany and Japan made generous. It was fitting that Dean Acheson titled his memoirs """"Present at the Creation"""" for these years were truly creative.",1,0,-,H,"Not about NATO members' contributions, but about US foreign affairs after WWII",0,-,H,-
1512,1512_13,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","The result, as they say, is history. We kept the peace. We won the cold war. Democracy is on the march. Now, for the third time this century, we've emerged on the winning side of a war, the cold war, involving the great powers. And so, the question before us is the same: We have won the war, but are we prepared to secure the peace?",0,-,-,-,-,0,-,H,-
1512,1512_14,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","That is the challenge that we must face. Yet already, there are voices across the political spectrum calling, in some cases shouting, for America to """"come home, gut defense, spend the peace dividend, shut out foreign goods, slash foreign aid.""""",0,-,-,-,-,0,-,H,-
1512,1512_15,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","You all know the slogans. You all know the so-called solutions, protectionism, isolationism. But now we have the obligation, the responsibility to our children to reject the false answers of isolation and protection, to heed history's lessons. Turning our back on the world is simply no answer; I don't care how difficult our economic problems are at home. To the contrary, the futures of the United States and the world are inextricably linked.",0,-,-,-,-,0,-,H,-
1512,1512_16,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","Just why this is so could not be more clear. Yesterday we saw conflict, and today, yes, the world is a safer place. Yes, the Soviet Union -- aggressive, looking outward -- that we feared is no longer. But the successor Republics are still struggling to establish themselves as democracies, still struggling to make the transition to capitalism. We invested so much to win the cold war. We must invest what is necessary to win the peace. If we fail, we will create new and profound problems for our security and that of Europe and Asia. If we succeed, we strengthen democracy, we build new market economies, and in the process we create huge new markets for America. We must support reform, not only in Russia but throughout the former Soviet Union and Eastern Europe.",0,-,-,-,-,0,-,H,-
1512,1512_17,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","As a former President, Richard Nixon is a prolific author. As President, he wrote a chapter that previewed the new world order. Today we are building on RN's roots planted in Tel Aviv and Cairo and Moscow and Beijing. Look at the lands of the former Soviet Union, reaching out toward Western ways. Look at the fledgling democracies here in our own hemisphere. You talk about an exciting story, look what's happening south of the Rio Grande, all moving towards democracy except one. Look at Cambodia and its neighbors in Southeast Asia, yearning for an end to decades of violence, or at the historic peace process in the Middle East, one that holds out the hope of reconciling Israel and her Arab neighbors. Long way to go, but they're talking. Look at a U.N. that may at long last be in a position to fulfill the vision of its founders. Look at Africa, the changes in South Africa. Look at the exciting changes in Angola or what happened in Zambia. The success of each depends on U.S. support and leadership.",0,-,-,-,-,0,-,H,-
1512,1512_18,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","Look, too, at the threats that know no boundaries, these insidious threats like drugs and terrorism and disease and pollution and above all, the one that concerns me perhaps the most, the spread of weapons of mass destruction and the means to deliver them. They, too, will yield only to an America that is vigilant and that is strong.",0,-,-,-,-,0,-,H,-
1512,1512_19,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","In the Nixon Library in Yorba Linda -- I hope all of you have seen it; if you haven't, you ought to do that -- there's a world leaders room, a room of giants who provided such leadership, Churchill and Chou En-Lai and Charles de Gaulle. President Nixon not only knew the greatest statesmen of the 20th century, he became one of them; like them, judged by disasters averted and dreams achieved.",0,-,-,-,-,0,-,H,-
1512,1512_20,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","A former aide once told of how President Nixon asked about a foreign policy speech. The aide shook his head. """"Frankly,"""" he said, """"it's not going to set the world on fire."""" President Nixon shook his head. """"That's the whole object of our foreign policy,"""" he said almost to himself, """"not to set the world on fire."""" [Laughter]",0,-,-,-,-,0,-,H,-
1512,1512_21,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","Yes, carrying out a leadership role in determining the course of the emerging world is going to cost money. But like any insurance policy, the premium is modest compared to the potential cost of living in a warring and hostile world. Many in Congress today, perhaps for understandable reasons, domestic policy considerations, are calling for a peace dividend. They would have us slash defense spending far below the reduced levels that we have calculated would be prudent. This must be resisted. The United States must remain ready and able to keep the peace; a well-trained, well-equipped military cannot simply be created overnight if and when the need arises. Anyone who has ever gone to war knows that peace is its own dividend.",0,-,-,-,-,0,-,H,-
1512,1512_22,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","Those who would have us do less ignore the intimate interrelationship between overseas developments and those here at home. If we had not resisted aggression in the Gulf a year ago, if we had not liberated Kuwait and defeated Iraq's invading army, we would now be facing the economic consequences not of a mild recession but of a deep depression brought on by Saddam Hussein's control over the majority of the world's oil. And I am absolutely certain -- I expect we could get a good lively debate in this room of enormously intellectual people -- but I am absolutely certain in my mind that if we had not moved against Saddam, he would be in Saudi Arabia today. The coalition would have fallen apart. He would be in Saudi Arabia, and we would be facing agony like we've never faced before in the history of our country.",0,-,-,-,-,0,-,H,-
1512,1512_23,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","It is a pipedream to believe that we can somehow insulate our society or our economy or our lives from the world beyond our borders. This is not meant to suggest that we should not do more here at home. Of course we should. But foreign policy, too, is a powerful determinant of the quality of life here at home.",0,-,-,-,-,0,-,H,-
1512,1512_24,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","Isolationism is not the only temptation we need to avoid. Protectionism is another siren song which will be difficult to resist. There are, indeed, many examples of unfair trade practices where U.S. firms get shut out of foreign government markets owing to trade barriers of one sort or another or owing to foreign government subsidies. But the way to bring down barriers abroad is not to raise them at home. In trade wars there are no winners, only losers.",0,-,-,-,-,0,-,H,-
1512,1512_25,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","Export growth is a proven economic engine. We estimate every billion dollars in manufactured exports creates 20,000 jobs for Americans. And we should have no doubts about the ability of our workers and farmers to thrive in a competitive world. Our goal must be to increase, not restrict, trade. Opting out, be it under the banner of protection or isolation, is nothing more than a recipe for weakness and, ultimately, for disaster. And that's why I am so determined to do all I can to successfully conclude the Uruguay round, GATT, and to get a fair trade agreement with Mexico, the North American free trade agreement with Mexico and Canada. It is important to us; it creates jobs in the United States.",0,-,-,-,-,0,-,H,-
1512,1512_26,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","Now, if I can choose a theme for you to take away from what I have to say tonight, it is this: There is no distinction between how we fare abroad and how we live at home. Foreign and domestic policy are but two sides of the same coin. True, we will not be able to lead abroad if we are not united and strong at home. But it is no less true that we will be unable to build the society we seek here at home in a world where military and economic warfare is the norm.",0,-,-,-,-,0,-,H,-
1512,1512_27,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","Ladies and gentlemen, the responsibility for supporting an active foreign policy is one for every American. But this task, in some ways, falls especially upon those in this room tonight. We are entering a world that promises to be more rather than less complicated. I thought when we were facing an imperial Soviet communism that that was the most complicated of times. I don't see it that way; more rather than less difficult to lead in this world. And again you have a special responsibility to help show the way, all of you.",0,-,-,-,-,0,-,H,-
1512,1512_28,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","Mr. President, there have been literally millions of words written about you. As President Reagan said, some even have been true. But let me close with words that you used 33 years ago in the kitchen in Moscow in that famous meeting with Khrushchev, former Premier Khrushchev.",0,-,-,-,-,0,-,H,-
1512,1512_29,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","You describe the scene memorably in your last book, """"Seize the Moment."""" When Khrushchev bragged that """"Your grandchildren will live under communism,"""" you responded that his grandchildren would live in freedom. He was wrong, but at the time you weren't sure you were right. Today, we know you were, just as you were right in helping build a safer, more peaceful world.",0,-,-,-,-,0,-,H,-
1512,1512_30,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","As we look toward the future, the only thing that is certain is that it will bring a new world. Our task, our opportunity is to make it orderly, to build a new world order of peace, democracy, and prosperity. Let's dedicate ourselves to making the most of this precious opportunity, of this privilege.",0,-,-,-,-,0,-,H,-
1512,1512_31,Remarks at the Richard Nixon Library Dinner,George Bush,"March 11, 1992","Miscellaneous, Miscellaneous Remarks, Presidential","Thank you all very much. Mr. President, thank you, sir. It's a joy being with you. And may God bless the United States.",0,-,-,-,-,0,-,H,-
1574,1574_1,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","Thank you very much. I'm delighted to see all of you here. I thank Speaker Foley and the Republican leader, Bob Michel, for joining us today. There are so many people to thank, and the Vice President did a marvelous job. I do want to mention, if I might, just three others: Laura Tyson, the Chair of the Council of Economic Advisers; Bob Rubin, head of my national economic team; and one Republican Member of the House that wasn't mentioned, Congressman David Dreier, who went with me on a rainy day to Louisiana to campaign for NAFTA. There are many others that I might mention, but I thank all of you for what you have done.",0,-,-,-,-,0,-,H,-
1574,1574_2,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","I also can't help but note that in spite of all the rest of our efforts, there was that magic moment on Larry King, which made a lot of difference. And I thank the Vice President for that and for so much else. In the campaign, when we decided to come out for NAFTA, he was a strong supporter of that position in our personal meetings, long before we knew whether we would even be here or not.",0,-,-,-,-,0,-,H,-
1574,1574_3,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","I also would be remiss if I did not personally thank both Mickey Kantor and Mack McLarty for the work they did, especially in the closing days with the Mexican trade representatives and the Mexican Government. I'd also like to welcome here the representatives from Mexico and Canada and tell them they are, in fact, welcome here. They are our partners in the future that we are trying to make together.",0,-,-,-,-,0,-,H,-
1574,1574_4,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","I want to say a special word of thanks to the Cabinet because we have tried to do something that I have not always seen in the past. And we try to get all of our Departments and all of our Cabinet leaders to work together on all the things that we all care about. And a lot of them, therefore, had to take a lot of personal time and business time away from their very busy schedules to do this. I thank the former leaders of our Government that were mentioned and our military. I can't help but noting, since General Powell is here, that every senior military officer with whom I spoke about NAFTA was perhaps���they were as a group perhaps the most intensely supportive of any group I spoke with. And I think it is because they have in their bones the experience of the world of the last several decades. And they knew we could not afford to turn away from our leadership responsibilities and our constructive involvement in the world. And many of them, of course, still in uniform, were not permitted to say that in public and should not have been. But I think I can say that today I was profoundly personally moved by the remarks that they made.",0,-,-,-,-,0,-,H,-
1574,1574_5,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","I do want to say, also, a special word of thanks to all the citizens who helped us, the business leaders, the labor folks, the environmental people who came out and worked through this��� many of them at great criticism, particularly in the environmental movement���and some of the working people who helped it. And a group that was quite pivotal to our success that I want to acknowledge specifically are the small business people, many of whom got themselves organized and came forward and tried to help us. They made a real difference.",0,-,-,-,-,0,-,H,-
1574,1574_6,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","And they've been mentioned, but I couldn't let this moment go by without thanking my good friend Bill Daley and Congressman Bill Frenzel for their work in helping to mobilize this effort. Congressman Frenzel wrote me a great letter the other day and sent me one of his famous doodles that he doodled around the NAFTA legislation, which I am now having framed. But they sort of represented the bipartisan spirit that encaptured the Congress, encaptured the country in the cause to change. I hope that we can have more than that in the days and months and years ahead. It was a very fine thing.",0,-,-,-,-,0,-,H,-
1574,1574_7,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","This whole issue turned out to be a defining moment for our Nation. I spoke with one of the folks who was in the reception just a few moments ago who told me that he was in China watching the vote on international television when it was taken. And he said you would have had to be there to understand how important this was to the rest of the world, not because of the terms of NAFTA, which basically is a trade agreement between the United States, Mexico, and Canada, but because it became a symbolic struggle for the spirit of our country and for how we would approach this very difficult and rapidly changing world dealing with our own considerable challenges here at home.",0,-,-,-,-,0,-,H,-
1574,1574_8,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","I believe we have made a decision now that will permit us to create an economic order in the world that will promote more growth, more equality, better preservation of the environment, and a greater possibility of world peace. We are on the verge of a global economic expansion that is sparked by the fact that the United States at this critical moment decided that we would compete, not retreat.",0,-,-,-,-,0,-,H,-
1574,1574_9,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","In a few moments, I will sign the North American free trade act into law. NAFTA will tear down trade barriers between our three nations. It will create the world's largest trade zone and create 200,000 jobs in this country by 1995 alone. The environmental and labor side agreements negotiated by our administration will make this agreement a force for social progress as well as economic growth. Already the confidence we've displayed by ratifying NAFTA has begun to bear fruit. We are now making real progress toward a worldwide trade agreement so significant that it could make the material gains of NAFTA for our country look small by comparison.",0,-,-,-,-,0,-,H,-
1574,1574_10,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","Today we have the chance to do what our parents did before us. We have the opportunity to remake the world. For this new era, our national security we now know will be determined as much by our ability to pull down foreign trade barriers as by our ability to breach distant ramparts. Once again, we are leading. And in so doing, we are rediscovering a fundamental truth about ourselves: When we lead, we build security, we build prosperity for our own people.",0,-,-,-,-,0,-,H,-
1574,1574_11,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","We've learned this lesson the hard way. Twice before in this century, we have been forced to define our role in the world. After World War I we turned inward, building walls of protectionism around our Nation. The result was a Great Depression and ultimately another horrible World War. After the Second World War, we took a different course: We reached outward. Gifted leaders of both political parties built a new order based on collective security and expanded trade. They created a foundation of stability and created in the process the conditions which led to the explosion of the great American middle class, one of the true economic miracles in the whole history of civilization. Their statecraft stands to this day: the IMF and the World Bank, GATT, and NATO.",1,0,-,H,"Not about other NATO members, but about the US actions after WWII",0,-,H,-
1574,1574_12,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","In this very auditorium in 1949, President Harry Truman signed one of the charter documents of this golden era of American leadership, the North Atlantic Treaty that created NATO. """"In this pact we hope to create a shield against aggression and the fear of aggression,"""" Truman told his audience, """"a bulwark which will permit us to get on with the real business of Government and society, the business of achieving a fuller and happier life for our citizens.""""",1,0,-,H,"Not about other NATO members, but about the US actions after WWII",0,-,H,-
1574,1574_13,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","Now, the institutions built by Truman and Acheson, by Marshall and Vandenberg, have accomplished their task. The cold war is over. The grim certitude of the contest with communism has been replaced by the exuberant uncertainty of international economic competition. And the great question of this day is how to ensure security for our people at a time when change is the only constant.",0,-,-,-,-,0,-,H,-
1574,1574_14,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","Make no mistake, the global economy with all of its promise and perils is now the central fact of life for hard-working Americans. It has enriched the lives of millions of Americans. But for too many those same winds of change have worn away at the basis of their security. For two decades, most people have worked harder for less. Seemingly secure jobs have been lost. And while America once again is the most productive nation on Earth, this productivity itself holds the seeds of further insecurity. After all, productivity means the same people can produce more or, very often, that fewer people can produce more. This is the world we face.",0,-,-,-,-,0,-,H,-
1574,1574_15,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","We cannot stop global change. We cannot repeal the international economic competition that is everywhere. We can only harness the energy to our benefit. Now we must recognize that the only way for a wealthy nation to grow richer is to export, to simply find new customers for the products and services it makes. That, my fellow Americans, is the decision the Congress made when they voted to ratify NAFTA.",0,-,-,-,-,-,-,H,-
1574,1574_16,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","I am gratified with the work that Congress has done this year, bringing the deficit down and keeping interest rates down, getting housing starts and new jobs going upward. But we know that over the long run, our ability to have our internal economic policies work for the benefit of our people requires us to have external economic policies that permit productivity to find expression not simply in higher incomes for our businesses but in more jobs and higher incomes for our people. That means more customers. There is no other way, not for the United States or for Europe or for Japan or for any other wealthy nation in the world.",0,-,-,-,-,0,-,H,-
1574,1574_17,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","That is why I am gratified that we had such a good meeting after the NAFTA vote in the House with the Asian-Pacific leaders in Washington. I am gratified that, as Vice President Gore and Chief of Staff Mack McLarty announced 2 weeks ago when they met with President Salinas, next year the nations of this hemisphere will gather in an economic summit that will plan how to extend the benefits of trade to the emerging market democracies of all the Americas.",0,-,-,-,-,0,-,H,-
1574,1574_18,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","And now I am pleased that we have the opportunity to secure the biggest breakthrough of all. Negotiators from 112 nations are seeking to conclude negotiations on a new round of the General Agreement on Tariffs and Trade; a historic worldwide trade pact, one that would spur a global economic boon, is now within our grasp. Let me be clear. We cannot, nor should we, settle for a bad GATT agreement. But we will not flag in our efforts to secure a good one in these closing days. We are prepared to make our contributions to the success of this negotiation, but we insist that other nations do their part as well. We must not squander this opportunity. I call on all the nations of the world to seize this moment and close the deal on a strong GATT agreement within the next week.",0,-,-,-,-,0,-,H,-
1574,1574_19,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","I say to everyone, even to our negotiators: Don't rest. Don't sleep. Close the deal. I told Mickey Kantor the other day that we rewarded his laborious effort on NAFTA with a vacation at the GATT talks. [Laughter]",0,-,-,-,-,-,-,H,-
1574,1574_20,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","My fellow Americans, bit by bit all these things are creating the conditions of a sustained global expansion. As significant as they are, our goals must be more ambitious. The United States must seek nothing less than a new trading system that benefits all nations through robust commerce but that protects our middle class and gives other nations a chance to grow one, that lifts workers and the environment up without dragging people down, that seeks to ensure that our policies reflect our values.",0,-,-,-,-,0,-,H,-
1574,1574_21,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","Our agenda must, therefore, be far reaching. We are determining that dynamic trade cannot lead to environmental despoliation. We will seek new institutional arrangements to ensure that trade leaves the world cleaner than before. We will press for workers in all countries to secure rights that we now take for granted, to organize and earn a decent living. We will insist that expanded trade be fair to our businesses and to our regions. No country should use cartels, subsidies, or rules of entry to keep our products off its shelves. And we must see to it that our citizens have the personal security to confidently participate in this new era. Every worker must receive the education and training he or she needs to reap the rewards of international competition rather than to bear its burdens.",0,-,-,-,-,0,-,H,-
1574,1574_22,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","Next year, our administration will propose comprehensive legislation to transform our unemployment system into a reemployment and job retraining system for the 21st century. And above all, I say to you we must seek to reconstruct the broad-based political coalition for expanded trade. For decades, working men and women and their representatives supported policies that brought us prosperity and security. That was because we recognized that expanded trade benefited all of us but that we have an obligation to protect those workers who do bear the brunt of competition by giving them a chance to be retrained and to go on to a new and different and, ultimately, more secure and more rewarding way of work. In recent years, this social contract has been sundered. It cannot continue.",0,-,-,-,-,0,-,H,-
1574,1574_23,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","When I affix my signature to the NAFTA legislation a few moments from now, I do so with this pledge: To the men and women of our country who were afraid of these changes and found in their opposition to NAFTA an expression of that fear���what I thought was a wrong expression and what I know was a wrong expression but nonetheless represented legitimate fears���the gains from this agreement will be your gains, too.",0,-,-,-,-,0,-,H,-
1574,1574_24,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","I ask those who opposed NAFTA to work with us to guarantee that the labor and side agreements are enforced, and I call on all of us who believe in NAFTA to join with me to urge the Congress to create the world's best worker training and retraining system. We owe it to the business community as well as to the working men and women of this country. It means greater productivity, lower unemployment, greater worker efficiency, and higher wages and greater security for our people. We have to do that.",0,-,-,-,-,0,-,H,-
1574,1574_25,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential","We seek a new and more open global trading system not for its own sake but for our own sake. Good jobs, rewarding careers, broadened horizons for the middle class Americans can only be secured by expanding exports and global growth. For too long our step has been unsteady as the ground has shifted beneath our feet. Today, as I sign the North American Free Trade Agreement into law and call for further progress on GATT, I believe we have found our footing. And I ask all of you to be steady, to recognize that there is no turning back from the world of today and tomorrow. We must face the challenges, embrace them with confidence, deal with the problems honestly and openly, and make this world work for all of us. America is where it should be, in the lead, setting the pace, showing the confidence that all of us need to face tomorrow. We are ready to compete, and we can win.",0,-,-,-,-,0,-,H,-
1574,1574_26,Remarks on Signing the North American Free Trade Agreement Implementation Act,William J. Clinton,"December 08, 1993","Miscellaneous, Miscellaneous Remarks, Presidential",Thank you very much.,0,-,-,-,-,0,-,H,-
1576,1576_1,Exchange With Reporters Prior to Discussions With Prime Minister Jean-Luc Dehaene of Belgium in Brussels,William J. Clinton,"January 09, 1994","Miscellaneous, Miscellaneous Remarks, Presidential",Bosnia,0,-,-,-,-,NP,-,-,-
1576,1576_2,Exchange With Reporters Prior to Discussions With Prime Minister Jean-Luc Dehaene of Belgium in Brussels,William J. Clinton,"January 09, 1994","Miscellaneous, Miscellaneous Remarks, Presidential","Q. Mr. President, do you think that Bosnia should be at the top of the agenda for the NATO consideration?",1,NP,-,H,-,NP,-,-,-
1576,1576_3,Exchange With Reporters Prior to Discussions With Prime Minister Jean-Luc Dehaene of Belgium in Brussels,William J. Clinton,"January 09, 1994","Miscellaneous, Miscellaneous Remarks, Presidential","The President. Well, we'll discuss that and a number of other things. We have a lot of issues to discuss. But the Prime Minister and I will discuss that and several other issues. As you know, he's just ended a tour of 6 months in the presidency of the EU, and in my judgment, he and Belgium did a superb job. They were very instrumental in the successes we had last summer in the G-7 meeting, which laid the foundation for the adoption of the GATT round. So we're going to talk a little about that, too.",0,0,-,H,"In his response to the question, Clinton does not talk about NATO members' contributions. Bosnia is on the process of becoming a NATO member",0,-,H,-
1576,1576_4,Exchange With Reporters Prior to Discussions With Prime Minister Jean-Luc Dehaene of Belgium in Brussels,William J. Clinton,"January 09, 1994","Miscellaneous, Miscellaneous Remarks, Presidential",Death of President's Mother,0,-,-,-,-,NP,-,-,-
1576,1576_5,Exchange With Reporters Prior to Discussions With Prime Minister Jean-Luc Dehaene of Belgium in Brussels,William J. Clinton,"January 09, 1994","Miscellaneous, Miscellaneous Remarks, Presidential","Q. Mr. President, are you finding it difficult to engage in diplomacy after your personal loss?",0,-,-,-,-,NP,-,-,-
1576,1576_6,Exchange With Reporters Prior to Discussions With Prime Minister Jean-Luc Dehaene of Belgium in Brussels,William J. Clinton,"January 09, 1994","Miscellaneous, Miscellaneous Remarks, Presidential","The President. No, I'm glad to be here. My family and my friends and my mother's friends, we had a wonderful day yesterday, and I'm doing what I should be doing. I'm glad to have the opportunity to be here and go back to work.",0,-,-,-,-,0,-,H,-
1698,1698_1,Remarks to the American Community in Budapest,William J. Clinton,"December 05, 1994","Miscellaneous, Miscellaneous Remarks, Presidential","Thank you, Ambassador Blinken and Mrs. Blinken, ladies and gentlemen, and boys and girls, and people associated with the American Embassy, with our CSCE delegation, to the Peace Corps volunteers, the American-Hungarian Chamber of Commerce members who are here.",0,-,-,-,-,0,-,H,-
1698,1698_2,Remarks to the American Community in Budapest,William J. Clinton,"December 05, 1994","Miscellaneous, Miscellaneous Remarks, Presidential","I am delighted to be here on this all-toobrief trip. I'd like to point out some of the people who came with me: Our Ambassador to the United Nations, Madeleine Albright, is here; and from the United States Congress, Senator Dennis DeConcini from Arizona, Congressman Steny Hoyer from Maryland, and Congressman and Mrs. Tom Lantos from Hungary���and California.",0,-,-,-,-,0,-,H,-
1698,1698_3,Remarks to the American Community in Budapest,William J. Clinton,"December 05, 1994","Miscellaneous, Miscellaneous Remarks, Presidential","This is a very important trip for the United States because I came here to reaffirm our Nation's commitment to a secure and united Europe. As the Ambassador said, we put the START I nuclear reduction treaty into effect today, and Ukraine has joined Belarus and Kazakhstan in acceding to the Non-Proliferation Treaty. We strengthened the CSCE to help to prevent ethnic and regional conflicts. So as a result of what has happened today, this world is a safer place.",0,-,-,-,-,0,-,H,-
